Instance,Plan,N_cust,K_routes,Travel_km,Fixed_cost,none_rec,none_TBC,none_S,none_HO,none_fail,v1_end_rec,v1_end_TBC,v1_end_S,v1_end_HO,v1_end_fail,v1_end_saving,v1_end_gap,v1_myo_rec,v1_myo_TBC,v1_myo_S,v1_myo_HO,v1_myo_fail,v1_myo_saving,v1_myo_gap,fb_tau_rec,fb_tau_TBC,fb_tau_S,fb_tau_HO,fb_tau_fail,fb_tau_saving,fb_tau_gap,pi1_rec,pi1_TBC,pi1_S,pi1_HO,pi1_fail,pi1_saving,pi1_gap,pi2_rec,pi2_TBC,pi2_S,pi2_HO,pi2_fail,pi2_saving,pi2_gap,pi3_rec,pi3_TBC,pi3_S,pi3_HO,pi3_fail,pi3_saving,pi3_gap,rollout_rec,rollout_TBC,rollout_S,rollout_HO,rollout_fail,rollout_saving,rollout_gap,restock_rec,restock_TBC,restock_S,restock_HO,restock_fail,restock_saving,restock_gap,v2_lsm_rec,v2_lsm_TBC,v2_lsm_S,v2_lsm_HO,v2_lsm_fail,v2_lsm_saving,v2_lsm_gap,v2_act_rec,v2_act_TBC,v2_act_S,v2_act_HO,v2_act_fail,v2_act_saving,v2_act_gap,dp_n_rec,dp_n_TBC,dp_n_S,dp_n_HO,dp_n_fail,dp_n_saving,dp_n_gap,dp_xl_rec,dp_xl_TBC,dp_xl_S,dp_xl_HO,dp_xl_fail,dp_xl_saving,dp_xl_gap,oracle_rec,oracle_TBC,oracle_S,oracle_HO,oracle_fail,oracle_saving,solve_s,eval_s
CON3-3,WDRO,50,6,726.56,282.66,2.75,285.4,0,0.0,0.0083,2.63,285.29,0,0.0097,0.0013,4.23,89.95,3.58,286.24,0,0.0138,0.0011,-30.4,172.23,2.64,285.3,0,0.0097,0.0014,3.83,90.9,2.21,284.86,0,0.0057,0.0032,19.69,53.21,2.16,284.81,0,0.0051,0.0035,21.53,48.85,2.29,284.95,0,0.0034,0.0048,16.62,60.5,2.91,285.56,0,0.011,0.0013,-5.79,113.77,1.36,284.02,1,0.0179,0.0011,50.43,-19.82,2.15,284.81,0,0.0075,0.002,21.67,48.51,0.93,283.59,0,0.0,0.0011,66.03,-56.9,2.75,285.4,0,0.0,0.0083,0.0,100.0,2.07,284.72,0,0.0067,0.0022,24.74,41.22,1.59,284.25,0,0.0083,0.0,42.08,0.0,1.8
CON3-3,Gounaris,50,5,673.39,242.34,15.46,257.8,0,0.0,0.0551,12.12,254.45,2,0.0494,0.012,21.65,50.25,17.94,260.28,3,0.0879,0.0022,-16.01,136.78,12.12,254.45,2,0.0494,0.012,21.65,50.25,11.85,254.19,2,0.0449,0.0161,23.37,46.32,12.34,254.67,2,0.0418,0.0197,20.23,53.52,11.23,253.57,2,0.0447,0.0137,27.35,37.17,13.63,255.97,3,0.0665,0.0049,11.83,72.81,6.19,248.53,3,0.0709,0.0101,59.98,-37.79,10.71,253.04,2,0.052,0.0084,30.77,29.31,4.61,246.95,0,0.0,0.0037,70.21,-61.3,11.55,253.89,3,0.0582,0.0064,25.29,41.89,10.7,253.04,2,0.0486,0.0102,30.79,29.26,8.73,251.07,2,0.0551,0.0,43.53,0.0,1.9
CON3-3,Cui,50,6,684.83,278.48,6.68,285.16,0,0.0,0.019,5.38,283.86,0,0.0151,0.0058,19.48,55.62,7.71,286.19,1,0.0288,0.0018,-15.43,135.15,5.38,283.86,0,0.0151,0.0058,19.48,55.62,5.62,284.1,1,0.0152,0.0073,15.84,63.92,5.43,283.91,1,0.0139,0.0075,18.7,57.39,5.15,283.63,0,0.0113,0.0081,22.9,47.83,6.19,284.68,1,0.0226,0.0031,7.26,83.47,2.79,281.27,1,0.0293,0.0023,58.27,-32.77,5.18,283.67,1,0.018,0.0045,22.38,49.01,2.37,280.85,0,0.0,0.0023,64.5,-46.95,5.78,284.26,1,0.0124,0.0093,13.46,69.34,4.94,283.42,1,0.0161,0.0048,26.03,40.69,3.75,282.23,1,0.019,0.0,43.89,0.0,1.9
CON3-3,MDRO,50,6,712.36,281.24,2.77,284.0,0,0.0,0.0082,2.74,283.98,0,0.0099,0.0014,0.85,98.07,3.48,284.71,0,0.0135,0.0009,-25.7,158.26,2.75,283.99,0,0.0098,0.0015,0.45,98.98,2.33,283.56,0,0.0053,0.0037,15.81,64.17,2.27,283.5,0,0.0049,0.0039,17.99,59.21,2.28,283.51,0,0.0042,0.0043,17.61,60.07,3.16,284.4,0,0.012,0.0012,-14.38,132.6,1.24,282.47,0,0.015,0.0011,55.21,-25.16,2.09,283.33,0,0.0079,0.0017,24.33,44.86,0.99,282.22,0,0.0,0.0013,64.34,-45.85,2.77,284.0,0,0.0,0.0082,0.0,100.0,2.05,283.28,0,0.0071,0.002,26.0,41.06,1.55,282.78,0,0.0082,0.0,44.11,0.0,2.1
CON3-7,Det,50,4,586.71,198.67,120.39,319.06,0,0.0,0.3126,75.79,274.46,3,0.3056,0.046,37.04,30.33,88.61,287.28,3,0.4214,0.0136,26.4,50.36,74.87,273.54,3,0.295,0.0503,37.81,28.9,81.75,280.42,3,0.3314,0.0474,32.09,39.64,90.81,289.48,3,0.2688,0.1057,24.58,53.78,101.18,299.86,1,0.1401,0.1899,15.95,70.0,84.41,283.09,3,0.3956,0.0173,29.88,43.8,120.39,319.06,0,0.0,0.3126,0.0,100.0,73.48,272.15,3,0.2889,0.0534,38.97,26.71,73.49,272.16,3,0.2868,0.054,38.96,26.73,73.91,272.58,3,0.3037,0.0466,38.61,27.39,71.54,270.21,3,0.306,0.04,40.58,23.69,56.37,255.05,3,0.3067,0.0059,53.17,0.0,1.9
CON3-7,SAA,50,5,635.3,238.53,7.95,246.48,0,0.0,0.0251,6.13,244.66,1,0.0216,0.0063,22.94,49.7,7.79,246.32,1,0.0347,0.0022,2.02,95.58,6.08,244.61,1,0.0219,0.006,23.55,48.37,6.73,245.26,0,0.0138,0.0136,15.43,66.18,6.57,245.1,1,0.0114,0.0146,17.35,61.96,7.02,245.55,0,0.008,0.0176,11.73,74.28,6.78,245.31,1,0.0284,0.0033,14.77,67.61,3.55,242.08,1,0.0363,0.0033,55.41,-21.45,5.96,244.49,1,0.018,0.009,25.01,45.17,3.25,241.78,0,0.0,0.0053,59.18,-29.72,6.81,245.34,1,0.0121,0.0144,14.43,68.38,5.63,244.16,1,0.0219,0.0058,29.27,35.84,4.33,242.86,1,0.0251,0.0,45.62,0.0,1.8
CON3-7,WDRO,50,6,680.95,278.1,0.71,278.8,0,0.0,0.0017,0.65,278.74,0,0.0017,0.0005,8.85,80.19,0.65,278.74,0,0.0017,0.0005,8.54,80.87,0.65,278.74,0,0.0017,0.0005,8.85,80.19,0.65,278.75,0,0.0003,0.0014,8.24,81.55,0.63,278.73,0,0.0005,0.0013,10.5,76.49,0.6,278.69,0,0.0006,0.0012,15.52,65.25,0.62,278.71,0,0.0017,0.0005,12.79,71.36,0.46,278.56,0,0.0013,0.0009,34.98,21.66,0.62,278.72,0,0.0007,0.0012,12.17,72.73,0.51,278.6,0,0.0,0.0011,28.36,36.48,0.71,278.8,0,0.0,0.0017,0.0,100.0,0.57,278.66,0,0.0013,0.0007,20.06,55.06,0.39,278.49,0,0.0017,0.0,44.65,0.0,1.7
CON3-7,Gounaris,50,5,648.99,239.9,6.27,246.17,0,0.0,0.0204,4.65,244.55,1,0.0186,0.0039,25.79,42.64,6.94,246.84,1,0.0322,0.0013,-10.75,123.92,4.65,244.55,1,0.0186,0.0039,25.79,42.64,5.11,245.01,1,0.018,0.0064,18.49,58.88,5.18,245.08,0,0.0078,0.0129,17.36,61.39,5.41,245.31,0,0.0065,0.014,13.7,69.53,5.31,245.21,1,0.0249,0.0016,15.21,66.17,2.88,242.78,2,0.0349,0.0024,54.05,-20.22,4.45,244.34,1,0.018,0.0044,29.08,35.31,2.38,242.28,0,0.0,0.0037,62.09,-38.09,5.54,245.44,1,0.0135,0.0105,11.54,74.33,4.37,244.27,1,0.019,0.0036,30.29,32.64,3.45,243.35,1,0.0204,0.0,44.96,0.0,1.8
CON3-7,Cui,50,5,642.3,239.23,8.57,247.8,0,0.0,0.0267,6.38,245.61,1,0.0235,0.0061,25.62,44.12,7.71,246.94,2,0.0344,0.0024,10.1,77.98,6.38,245.61,1,0.0235,0.0061,25.62,44.12,6.8,246.03,1,0.0194,0.0101,20.65,54.97,7.7,246.93,0,0.0083,0.0193,10.14,77.89,7.85,247.08,0,0.0054,0.0213,8.48,81.52,7.07,246.3,1,0.0288,0.0045,17.59,61.64,3.5,242.73,1,0.0315,0.0036,59.14,-28.96,6.13,245.36,1,0.0223,0.0068,28.55,37.75,3.24,242.47,0,0.0,0.0041,62.26,-35.77,7.47,246.7,1,0.0229,0.0099,12.91,71.84,6.04,245.27,1,0.0231,0.006,29.58,35.5,4.64,243.87,1,0.0267,0.0,45.86,0.0,1.8
CON3-7,MDRO,50,6,680.95,278.1,0.71,278.81,0,0.0,0.0017,0.65,278.74,0,0.0017,0.0005,8.83,80.29,0.65,278.74,0,0.0017,0.0005,8.53,80.96,0.65,278.74,0,0.0017,0.0005,8.83,80.29,0.65,278.75,0,0.0003,0.0014,8.22,81.64,0.64,278.73,0,0.0005,0.0013,10.48,76.61,0.6,278.7,0,0.0006,0.0012,15.49,65.42,0.62,278.71,0,0.0017,0.0005,12.76,71.51,0.46,278.56,0,0.0013,0.0009,34.91,22.06,0.62,278.72,0,0.0007,0.0012,12.15,72.87,0.51,278.6,0,0.0,0.0011,28.3,36.8,0.71,278.81,0,0.0,0.0017,0.0,100.0,0.57,278.66,0,0.0013,0.0007,20.02,55.29,0.39,278.49,0,0.0017,0.0,44.79,0.0,1.8
CON3-6,Det,50,4,515.59,191.56,121.38,312.93,0,0.0,0.2975,83.98,275.54,3,0.2737,0.0684,30.81,32.43,92.13,283.69,3,0.366,0.0398,24.09,47.16,82.23,273.79,3,0.268,0.0671,32.25,29.27,87.89,279.45,3,0.3083,0.0648,27.59,39.49,98.38,289.94,2,0.1744,0.1516,18.95,58.45,97.15,288.7,2,0.2298,0.1349,19.96,56.22,88.01,279.56,3,0.3397,0.0446,27.49,39.7,117.31,308.87,1,0.0645,0.2582,3.35,92.65,81.2,272.76,3,0.2716,0.0635,33.1,27.41,80.05,271.61,2,0.2335,0.0664,34.05,25.33,81.24,272.8,3,0.2719,0.0635,33.07,27.48,79.67,271.23,3,0.27,0.0611,34.36,24.65,66.03,257.59,3,0.2642,0.0333,45.6,0.0,1.9
CON3-6,SAA,50,5,562.39,231.24,7.59,238.82,0,0.0,0.0244,5.82,237.06,1,0.0234,0.0047,23.29,48.43,8.46,239.7,2,0.0398,0.001,-11.49,125.43,5.82,237.06,1,0.0234,0.0047,23.28,48.45,6.33,237.57,1,0.0157,0.0114,16.51,63.46,5.81,237.05,1,0.0186,0.0082,23.38,48.23,6.57,237.81,1,0.0121,0.0141,13.38,70.38,6.67,237.91,1,0.0302,0.0024,12.03,73.38,4.14,235.38,1,0.0295,0.0076,45.42,-0.56,5.35,236.59,1,0.0213,0.0055,29.52,34.64,2.51,233.74,0,0.0,0.0026,66.97,-48.26,6.04,237.28,1,0.0195,0.0082,20.34,54.97,5.23,236.47,1,0.0226,0.0043,31.06,31.24,4.16,235.4,1,0.0244,0.0,45.17,0.0,1.8
CON3-6,WDRO,50,6,588.11,268.81,0.96,269.77,0,0.0,0.0028,0.89,269.71,0,0.0028,0.0008,6.95,84.3,1.24,270.05,0,0.0042,0.0008,-29.2,165.9,0.92,269.73,0,0.0026,0.001,4.7,89.39,0.92,269.73,0,0.0003,0.0025,4.04,90.88,0.96,269.77,0,0.0,0.0028,0.0,100.0,0.96,269.77,0,0.0,0.0028,0.0,100.0,0.88,269.69,0,0.0023,0.0011,8.05,81.83,0.76,269.57,0,0.0037,0.0017,21.27,52.0,0.85,269.66,0,0.0015,0.0016,11.32,74.44,0.64,269.45,0,0.0,0.0013,33.45,24.5,0.96,269.77,0,0.0,0.0028,0.0,100.0,0.87,269.68,0,0.0025,0.0011,9.62,78.29,0.54,269.35,0,0.0028,0.0,44.31,0.0,1.8
CON3-6,Gounaris,50,5,555.5,230.55,8.27,238.82,0,0.0,0.0265,6.7,237.25,1,0.0222,0.0077,18.98,57.1,10.0,240.55,2,0.0434,0.002,-20.92,147.28,6.72,237.27,1,0.0223,0.0077,18.77,57.59,7.62,238.17,1,0.0132,0.0169,7.87,82.22,6.93,237.48,1,0.0132,0.0143,16.18,63.43,6.85,237.4,1,0.0125,0.0148,17.25,61.01,7.59,238.14,1,0.0318,0.0034,8.23,81.41,4.06,234.61,2,0.0502,0.0045,50.96,-15.16,5.88,236.43,1,0.0232,0.0058,28.87,34.76,3.01,233.56,0,0.0,0.0047,63.64,-43.82,6.5,237.05,1,0.0177,0.0105,21.41,51.61,5.8,236.35,1,0.0228,0.0058,29.93,32.38,4.61,235.16,1,0.0265,0.0,44.25,0.0,1.8
CON3-6,Cui,50,5,550.44,230.04,7.72,237.76,0,0.0,0.024,6.44,236.48,1,0.0227,0.0059,16.61,63.37,8.77,238.81,2,0.0388,0.0017,-13.58,129.95,6.43,236.47,1,0.0244,0.0049,16.76,63.04,7.26,237.31,0,0.0106,0.0167,5.92,86.93,5.7,235.75,1,0.0182,0.0078,26.14,42.35,6.75,236.79,0,0.0092,0.0151,12.62,72.17,7.36,237.4,1,0.0325,0.0023,4.68,89.69,4.59,234.64,1,0.0356,0.0077,40.49,10.7,5.53,235.57,1,0.0222,0.005,28.37,37.43,2.87,232.91,0,0.0,0.0036,62.88,-38.68,6.38,236.42,1,0.0179,0.01,17.37,61.68,5.37,235.42,1,0.0198,0.0058,30.42,32.91,4.22,234.26,1,0.024,0.0,45.34,0.0,1.9
CON3-6,MDRO,50,6,578.21,267.82,1.49,269.31,0,0.0,0.0045,1.69,269.51,0,0.0059,0.0012,-13.49,131.05,2.1,269.92,0,0.0081,0.0008,-40.55,193.31,1.69,269.51,0,0.0059,0.0012,-13.49,131.05,1.42,269.25,0,0.0036,0.0023,4.45,89.77,1.4,269.22,0,0.0006,0.0039,6.22,85.68,1.36,269.18,0,0.002,0.0029,8.72,79.94,1.73,269.55,0,0.0063,0.001,-16.01,136.83,0.7,268.52,0,0.0067,0.0012,53.3,-22.65,1.24,269.06,0,0.0037,0.0017,16.85,61.21,0.59,268.41,0,0.0,0.0008,60.24,-38.62,1.49,269.31,0,0.0,0.0045,0.0,100.0,1.24,269.06,0,0.0042,0.0013,17.1,60.64,0.84,268.66,0,0.0045,0.0,43.46,0.0,1.9
CON3-8,Det,50,4,523.05,192.3,103.08,295.39,0,0.0,0.25,63.99,256.29,2,0.2287,0.0491,37.92,24.75,69.93,262.24,2,0.306,0.0232,32.16,36.19,63.76,256.06,2,0.226,0.05,38.15,24.3,68.78,261.08,2,0.2776,0.0355,33.28,33.97,77.08,269.38,2,0.1893,0.0963,25.23,49.94,85.36,277.67,1,0.1274,0.1382,17.19,65.9,67.92,260.23,2,0.2878,0.0274,34.11,32.32,100.72,293.02,1,0.0343,0.2281,2.29,95.45,62.89,255.19,2,0.228,0.047,38.99,22.63,61.14,253.44,2,0.212,0.0442,40.69,19.26,63.1,255.4,2,0.2274,0.0484,38.79,23.03,62.75,255.05,2,0.2365,0.0421,39.13,22.36,51.13,243.44,2,0.2326,0.0174,50.4,0.0,1.9
CON3-8,SAA,50,5,624.76,237.48,10.29,247.76,0,0.0,0.0336,7.71,245.19,1,0.0297,0.0066,25.05,44.58,10.82,248.3,2,0.0491,0.0011,-5.16,111.42,7.71,245.19,1,0.0297,0.0066,25.05,44.58,8.45,245.93,1,0.0177,0.0174,17.87,60.47,8.33,245.81,1,0.0174,0.0172,19.0,57.97,8.25,245.73,1,0.0172,0.0171,19.82,56.14,8.52,245.99,2,0.0401,0.0015,17.23,61.88,4.77,242.25,2,0.0393,0.0073,53.6,-18.59,6.92,244.4,1,0.0285,0.0066,32.71,27.63,3.8,241.28,0,0.0,0.0048,63.06,-39.53,8.71,246.18,1,0.0307,0.0103,15.39,65.96,6.74,244.21,1,0.0307,0.0047,34.53,23.6,5.64,243.11,1,0.0336,0.0,45.2,0.0,1.8
CON3-8,WDRO,50,6,681.5,278.15,1.6,279.75,0,0.0,0.0044,1.73,279.88,0,0.0065,0.0007,-8.6,120.12,1.91,280.06,0,0.0072,0.0005,-19.74,146.16,1.73,279.88,0,0.0065,0.0007,-8.6,120.12,1.42,279.57,0,0.0022,0.0026,10.96,74.37,1.44,279.59,0,0.0014,0.0031,10.05,76.49,1.43,279.58,0,0.0019,0.0027,10.4,75.68,1.7,279.85,0,0.0063,0.0007,-6.39,114.94,0.79,278.94,0,0.0058,0.0012,50.21,-17.44,1.24,279.39,0,0.0042,0.0011,22.28,47.89,0.64,278.79,0,0.0,0.001,60.13,-40.65,1.6,279.75,0,0.0,0.0044,0.0,100.0,1.21,279.36,0,0.0037,0.0013,24.36,43.01,0.91,279.06,0,0.0044,0.0,42.75,0.0,1.8
CON3-8,Gounaris,50,5,605.62,235.56,8.59,244.16,0,0.0,0.0296,6.92,242.49,1,0.0299,0.004,19.44,56.52,9.37,244.93,2,0.0455,0.0013,-9.02,120.17,6.92,242.49,1,0.0299,0.004,19.44,56.52,7.08,242.64,1,0.0161,0.0151,17.63,60.59,6.76,242.32,1,0.0255,0.0086,21.33,52.32,6.54,242.1,1,0.0232,0.0091,23.89,46.58,7.6,243.16,1,0.0365,0.002,11.63,73.99,3.88,239.44,2,0.0425,0.0061,54.83,-22.6,5.98,241.54,1,0.028,0.0046,30.45,31.92,2.97,238.53,0,0.0,0.0041,65.44,-46.31,7.32,242.88,1,0.0318,0.0066,14.83,66.83,5.77,241.34,1,0.0267,0.0049,32.82,26.61,4.75,240.31,1,0.0296,0.0,44.72,0.0,1.8
CON3-8,Cui,50,5,599.51,234.95,9.77,244.72,0,0.0,0.0311,7.58,242.53,1,0.0312,0.0051,22.37,52.09,9.9,244.85,2,0.0482,0.0007,-1.35,102.88,7.54,242.49,1,0.032,0.0045,22.83,51.09,8.51,243.46,1,0.023,0.0147,12.91,72.36,8.23,243.18,1,0.0157,0.0171,15.77,66.22,9.19,244.14,0,0.0058,0.0256,5.89,87.39,8.93,243.88,2,0.0433,0.0015,8.56,81.65,4.97,239.92,2,0.0432,0.0073,49.14,-5.25,6.8,241.75,1,0.0288,0.0061,30.37,34.95,3.84,238.79,0,0.0,0.0049,60.69,-30.0,8.28,243.23,1,0.0307,0.0088,15.26,67.3,6.55,241.5,1,0.03,0.0047,32.93,29.46,5.21,240.16,1,0.0311,0.0,46.69,0.0,1.8
CON3-8,MDRO,50,6,642.8,274.28,2.0,276.28,0,0.0,0.0056,2.29,276.57,0,0.0089,0.0006,-14.42,132.56,3.11,277.39,0,0.0123,0.0002,-55.06,224.37,2.29,276.57,0,0.0089,0.0006,-14.42,132.56,1.99,276.27,0,0.0052,0.0026,0.91,97.95,1.71,275.99,0,0.0042,0.0023,14.69,66.82,1.56,275.84,0,0.0056,0.0011,22.13,50.01,2.29,276.57,0,0.0096,0.0002,-14.09,131.83,1.2,275.48,0,0.0089,0.0018,40.09,9.45,1.52,275.8,0,0.0053,0.0013,24.38,44.92,0.77,275.05,0,0.0,0.0011,61.77,-39.52,2.0,276.28,0,0.0,0.0056,0.0,100.0,1.55,275.83,0,0.0052,0.0014,22.63,48.9,1.12,275.4,0,0.0056,0.0,44.27,0.0,2.0
CON8-0,Det,50,9,871.84,402.18,280.83,683.01,0,0.0,0.4538,228.63,630.81,7,0.3438,0.1778,18.59,48.73,238.75,640.93,7,0.4248,0.1442,14.98,58.67,227.75,629.94,7,0.3267,0.1864,18.9,47.87,252.02,654.2,7,0.3752,0.2013,10.26,71.71,243.98,646.16,6,0.2758,0.2421,13.12,63.81,237.32,639.51,5,0.2169,0.2637,15.49,57.27,231.85,634.04,7,0.3946,0.1534,17.44,51.9,270.6,672.78,3,0.0961,0.4118,3.64,89.95,224.82,627.01,7,0.3434,0.1743,19.94,45.0,219.24,621.42,6,0.2987,0.1781,21.93,39.51,226.04,628.23,7,0.3411,0.1769,19.51,46.19,224.76,626.94,7,0.3341,0.1796,19.97,44.93,179.01,581.19,8,0.3582,0.0956,36.26,0.0,1.9
CON8-0,SAA,50,15,1164.19,641.42,19.63,661.05,0,0.0,0.0226,18.11,659.53,1,0.0121,0.0136,7.74,81.8,18.49,659.91,2,0.0155,0.012,5.81,86.34,18.14,659.56,1,0.0122,0.0136,7.62,82.09,18.31,659.73,1,0.0087,0.0159,6.73,84.19,18.07,659.49,1,0.0107,0.0146,7.98,81.24,18.23,659.65,1,0.0093,0.0155,7.17,83.14,18.24,659.66,1,0.0137,0.0129,7.09,83.33,12.98,654.4,2,0.0262,0.0108,33.87,20.41,17.68,659.1,1,0.0111,0.0139,9.96,76.58,12.36,653.78,0,0.0,0.0093,37.04,12.96,19.13,660.55,1,0.0115,0.0154,2.56,93.97,17.39,658.81,1,0.011,0.0136,11.45,73.09,11.28,652.7,2,0.0226,0.0,42.55,0.0,1.7
CON8-0,WDRO,50,17,1251.03,720.1,4.7,724.8,0,0.0,0.0047,4.57,724.67,0,0.0032,0.0027,2.73,93.51,4.74,724.84,0,0.0036,0.0026,-0.93,102.21,4.57,724.67,0,0.0032,0.0027,2.73,93.51,4.36,724.47,0,0.0011,0.0037,7.04,83.29,4.32,724.43,0,0.0015,0.0034,7.9,81.24,4.32,724.42,0,0.0015,0.0034,8.08,80.8,4.32,724.42,0,0.0028,0.0026,8.04,80.9,3.35,723.46,1,0.005,0.0024,28.6,32.07,4.26,724.36,0,0.0026,0.0027,9.35,77.79,3.07,723.17,0,0.0,0.0021,34.61,17.8,4.7,724.8,0,0.0,0.0047,0.0,100.0,4.32,724.42,0,0.0018,0.0033,8.07,80.85,2.72,722.82,0,0.0047,0.0,42.11,0.0,1.6
CON8-0,Gounaris,50,14,1143.4,604.34,31.75,636.09,0,0.0,0.0395,27.76,632.1,2,0.025,0.0195,12.56,68.74,28.92,633.26,3,0.0334,0.0156,8.9,77.84,27.7,632.04,2,0.0249,0.0195,12.75,68.27,28.56,632.9,2,0.0147,0.0264,10.05,74.99,27.78,632.12,2,0.0224,0.0211,12.5,68.9,27.9,632.24,2,0.0205,0.0222,12.13,69.81,28.08,632.42,3,0.0286,0.0177,11.57,71.22,19.69,624.03,4,0.0454,0.0168,37.99,5.44,27.73,632.07,2,0.0247,0.0197,12.64,68.54,17.92,622.26,0,0.0,0.0135,43.56,-8.41,28.27,632.61,2,0.0237,0.021,10.94,72.77,26.96,631.3,2,0.0224,0.02,15.07,62.49,18.99,623.33,4,0.0385,0.0009,40.18,0.0,1.8
CON8-0,Cui,50,14,1095.97,599.6,33.99,633.59,0,0.0,0.0411,30.33,629.93,2,0.0221,0.0238,10.79,74.58,31.6,631.2,3,0.036,0.017,7.04,83.4,30.29,629.89,2,0.0224,0.0236,10.89,74.33,31.0,630.6,1,0.0154,0.0285,8.8,79.27,30.72,630.32,2,0.0165,0.0276,9.64,77.29,31.0,630.6,2,0.0173,0.0274,8.8,79.27,30.81,630.41,3,0.0293,0.0202,9.35,77.96,22.39,621.98,4,0.0526,0.0176,34.15,19.52,30.05,629.65,2,0.0243,0.0224,11.6,72.67,19.02,618.62,0,0.0,0.0116,44.04,-3.77,30.79,630.39,3,0.0274,0.0215,9.41,77.81,28.95,628.55,2,0.0234,0.0216,14.83,65.06,19.57,619.17,4,0.0405,0.0006,42.44,0.0,1.8
CON8-0,MDRO,50,17,1235.84,718.58,5.1,723.69,0,0.0,0.0052,5.02,723.61,0,0.0029,0.0034,1.61,96.18,5.39,723.97,0,0.0039,0.0032,-5.54,113.14,5.02,723.61,0,0.0029,0.0034,1.61,96.18,4.76,723.35,0,0.0012,0.0041,6.7,84.11,4.77,723.35,0,0.0014,0.0041,6.53,84.53,4.76,723.35,0,0.0013,0.0041,6.7,84.12,4.93,723.52,0,0.003,0.0033,3.34,92.08,3.97,722.56,0,0.0047,0.0033,22.15,47.49,4.78,723.37,0,0.0026,0.0034,6.29,85.08,3.62,722.2,0,0.0,0.0025,29.13,30.94,5.1,723.69,0,0.0,0.0052,0.0,100.0,4.72,723.3,0,0.0023,0.0035,7.62,81.95,2.95,721.53,0,0.0052,0.0,42.18,0.0,1.7
CON8-1,Det,50,9,740.93,389.09,263.68,652.77,0,0.0,0.4308,216.93,606.02,6,0.2997,0.1959,17.73,50.98,223.92,613.02,7,0.3713,0.1658,15.08,58.32,216.97,606.06,6,0.2888,0.2017,17.71,51.03,232.81,621.9,5,0.2652,0.2419,11.71,67.64,233.05,622.14,5,0.2153,0.2643,11.62,67.89,228.06,617.15,4,0.2034,0.2654,13.51,62.65,221.06,610.15,7,0.3506,0.1734,16.16,55.32,248.71,637.81,3,0.097,0.3808,5.68,84.31,216.02,605.12,6,0.3021,0.1938,18.07,50.03,211.29,600.38,5,0.2566,0.1978,19.87,45.07,217.04,606.13,6,0.3066,0.1931,17.69,51.1,215.64,604.73,6,0.2993,0.1947,18.22,49.63,168.3,557.4,7,0.3237,0.1071,36.17,0.0,1.9
CON8-1,SAA,50,14,963.63,586.36,27.22,613.59,0,0.0,0.0341,23.7,610.07,2,0.0248,0.0153,12.92,69.52,24.37,610.73,3,0.0278,0.0141,10.48,75.28,23.7,610.07,2,0.0248,0.0153,12.92,69.52,24.79,611.16,2,0.0177,0.0207,8.93,78.94,24.62,610.98,1,0.0139,0.0228,9.56,77.46,24.32,610.68,2,0.0154,0.0216,10.66,74.86,23.69,610.05,2,0.0252,0.015,12.99,69.36,16.12,602.48,4,0.0389,0.0139,40.8,3.8,23.67,610.03,2,0.0236,0.016,13.07,69.18,13.82,600.19,0,0.0,0.01,49.22,-16.06,24.91,611.27,2,0.0191,0.0203,8.5,79.96,23.3,609.66,2,0.022,0.0165,14.43,65.98,15.68,602.04,3,0.0335,0.0006,42.41,0.0,1.8
CON8-1,WDRO,50,17,1152.62,710.26,4.44,714.7,0,0.0,0.0044,4.38,714.64,0,0.0019,0.0033,1.38,96.66,4.35,714.61,0,0.0017,0.0034,2.05,95.02,4.38,714.64,0,0.0019,0.0033,1.38,96.66,4.2,714.46,0,0.0011,0.0036,5.34,87.05,4.43,714.69,0,0.0011,0.0038,0.18,99.55,4.43,714.69,0,0.0011,0.0038,0.18,99.55,4.33,714.59,0,0.0016,0.0034,2.34,94.32,3.04,713.3,1,0.0062,0.0021,31.43,23.78,4.26,714.52,0,0.0014,0.0035,4.11,90.04,3.07,713.33,0,0.0,0.0019,30.87,25.14,4.44,714.7,0,0.0,0.0044,0.0,100.0,4.23,714.49,0,0.0009,0.0037,4.64,88.74,2.61,712.87,0,0.0044,0.0,41.24,0.0,1.7
CON8-1,Gounaris,50,14,933.36,583.34,29.63,612.97,0,0.0,0.0369,24.97,608.3,2,0.0245,0.0169,15.74,63.09,26.53,609.86,3,0.0318,0.0142,10.48,75.43,24.96,608.29,2,0.0248,0.0168,15.77,63.03,25.77,609.11,2,0.019,0.021,13.02,69.48,25.5,608.83,2,0.0219,0.0192,13.96,67.28,24.81,608.14,2,0.0201,0.0195,16.28,61.84,26.1,609.43,3,0.0302,0.0148,11.92,72.06,16.43,599.76,4,0.0474,0.0128,44.57,-4.48,24.6,607.94,3,0.0249,0.0163,16.96,60.23,14.79,598.13,0,0.0,0.0102,50.08,-17.4,25.26,608.59,3,0.0236,0.018,14.76,65.4,24.29,607.63,3,0.0247,0.0162,18.03,57.74,16.99,600.33,4,0.0362,0.0007,42.66,0.0,1.8
